Item,Description,Category,Fqty,Shortage,SupplierID
8241916,Precise SMD resistor 1/20W 200K ?1% 0201 Wentai,317.General Electronic Materials-07.RSistor,60000,0,O19
9040309,Duplexer QM25032TR13,316.RF Devices-06.Duplexer,110000,0,O32
8351721,Chip capacitor 50V 3pF C(?0.25pf) ceram 0201 Huaqin,317.General Electronic Materials-06.CAPACITOR,51574,0,O19
8420972,SMD magnetic bead Bead 600O/100MHz ?25% 250mA 0201,317.General Electronic Materials-02.inductor,645000,0,O28
8241961,Chip resistor 1/16W 20O ?5% 0402 Wentai,317.General Electronic Materials-07.RSistor,9200,0,O19
9480014,Diversity RX module SKY53730-11 LGA,316.RF DeviceS-N/A,105000,0,O21
9150167,Sensor IC SX9331,317.General Electronic Materials-09.Sensorsors,9294,0,O15
9170923,Ordinary IC SGM3838YG/TR CSP,317.General Electronic Materials-01.General IC,135000,0,O31
9480025,Diversity RX module SKY53728-11 IEC OPT,316.RF DeviceS-N/A,225000,0,O21
8351903,Chip capacitor 50V 6.0p ?0.25pf NP0 0201,317.General Electronic Materials-06.CAPACITOR,16355,0,O28
3886289,Dip grounding plate spring AA057 Titanium-Copper,321. Structured parts-12.smt small hardware,126649,0,J4
9170970,Ordinary IC SY6970QCC QFN,317.General Electronic Materials-01.General IC,785000,0,O31
9110512,Nest plate for IC MT6360RP/A WLCSP,313.platform solution 01. Chip IC,96000,0,J2
8352032,Chip capacitor 6.3V 2.2uF ?20% X5R 0402 Wentai,317.General Electronic Materials-06.CAPACITOR,240000,0,O19
8352036,Chip capacitor 6.3V 226 ?20% X5R 0402  B378 Limit material(Vmax=5V),317.General Electronic Materials-06.CAPACITOR,885950,0,O28
8410991,chip inductor 100nH ?5% 80mA 0201 Wentai,317.General Electronic Materials-02.inductor,40366,0,O19
8352044,Chip capacitor 4V 4.3uF M X5R 1.1x0.7x0.5mm Huaqin,317.General Electronic Materials-06.CAPACITOR,6252890,0,O19
8421030,SMD magnetic bead Bead 120ohm/100MHz ?25% 3000mA 0603 Wentai,317.General Electronic Materials-02.inductor,43131,0,O19
8411004,chip inductor 1.8nH ?0.1nH 600mA 0201 Wentai,317.General Electronic Materials-02.inductor,645000,0,O19
8411018,chip inductor 8.2nH ?3% 250mA 0201 Wentai,317.General Electronic Materials-02.inductor,225000,0,O19
9110535,Nest plate for IC SM-7325-2-PSP1287-MT-00-0-AB PSP1287,313.platform solution 01. Chip IC,7221,0,J3
9050992,Surface Acoustic Wave Filter SAFRC2G59MD0F0A,316.rf devices-04.filter,280000,0,O32
8352071,Chip capacitor 16V 101 J NP0 01005,317.General Electronic Materials-06.CAPACITOR,141614,0,O28
8242099,Chip resistor 1/20W 15R F 0201 Huaqin,317.General Electronic Materials-07.RSistor,84100,0,O19
8411061,chip inductor 2.2nH ?0.1nH 600mA 0201 Huaqin,317.General Electronic Materials-02.inductor,1260000,0,O19
8352082,Chip capacitor 50V 3.3pF ?0.25pf C0G 0201 Huaqin,317.General Electronic Materials-06.CAPACITOR,182704,0,O19
9470032,LOW NOISE AMPLIFIER BGU8019 XSON6,316.RF DeviceS-N/A,105000,0,J9
8660328,ESD component VS4V5BU1QS SOD882 Wentai,317.General Electronic Materials-N/A,189654,0,O19
3887321,Shield bracket AB257-PMU COPPER-NICKEL-ZINC ALLOY,321. Structured parts-12.smt small hardware,24300,0,J4
3887324,Shield bracket AB257-DRX COPPER-NICKEL-ZINC ALLOY,321. Structured parts-12.smt small hardware,28180,0,J4
8242142,Chip resistor 1/32W 10K ?5% 01005 Wentai,317.General Electronic Materials-07.RSistor,50000,0,O19
8411134,chip inductor 82nH J(?5%) 100mA 0201 Huaqin,317.General Electronic Materials-02.inductor,1590000,0,O19
8242162,Chip resistor 1/20 W 1.5K F 0201 Huaqin,317.General Electronic Materials-07.RSistor,270000,0,O19
9051163,SAW Filter Filter B1 1.1mm*0.9mm*0.6mm,316.rf devices-04.filter,60000,0,O19
8080467,SMD FET Nmos 20V 0.95V 0.65O SOT883B LSI1012BN3T5G Huaqin,317. General Electronic Materials-05. Diode,70000,0,O19
8360295,Multi Layer ceramic capacitor 6.3V 4.7uF ?20% X5R 0402 longqi,317.General Electronic Materials-06.CAPACITOR,2938498,0,O19
9051224,Acoustic Filter SWXD718MUA01 Duplexer BAND28A:703-733MHz 1.8mm*1.4mm*0.65mm Longqi,316.rf devices-04.filter,33100,0,O19
8242319,Surface mounted Resistor 1/20W 240O ?5% R0201 Longqi,317.General Electronic Materials-07.RSistor,90000,0,O19
8080473,TVS 24V 560pF 29V 180A DFN2020 WS1017W33 Longqi,317.General Electronic Materials-N/A,80000,0,O19
8360308,Multi Layer ceramic capacitor 10V 100nF ?20% X5R 0201 longqi,317.General Electronic Materials-06.CAPACITOR,27580,0,O19
8242314,Surface mounted Resistor 1/20W 10000O ?5% R0201 Longqi,317.General Electronic Materials-07.RSistor,120000,0,O19
8411329,Surface mounted inductor 3.6nh@0.5Ghz ?0.1nh 0.45A 0.3O 0201 Longqi,317.General Electronic Materials-02.inductor,275275,0,O19
8411349,Surface mounted inductor 2.2nh@0.5Ghz ?0.1nh 0.6A 0.15O 0201 Longqi,317.General Electronic Materials-02.inductor,440884,0,O19
8411325,Surface mounted inductor 2.4nh@0.5Ghz ?0.1nh 0.5A 0.2O 0201 longqi,317.General Electronic Materials-02.inductor,808800,0,O19
8360356,Multi Layer ceramic capacitor 50V 15pf ?5% Other materials 0201 480 Longqi,317.General Electronic Materials-06.CAPACITOR,90000,0,O19
8411421,Surface mounted inductor 51nh ?5% 0.415A 0.696O 0402 Longqi,317.General Electronic Materials-02.inductor,8047,0,O19
9470154,GPS LNA MXDLN16UF 1575.42MHz 18.5dB 1.1mm*0.9mm*0.45mm DFN Wentai,316.RF DeviceS-N/A,75000,0,O19
9051304,Ceramic Filter RFDIP2006T13BT Diplexer 600-2690MHz 3300-5925MHz 2mm*1.2mm*0.6mm Wentai,316.rf devices-04.filter,56000,0,O19
8421249,Surface mounted power inductor 0.47uH ?20% 0.021O 6.2A 5.5A 1V 201610 Wentai,317.General Electronic Materials-02.inductor,57000,0,O19
8411437,Surface mounted inductor 6.2nH ?0.1nH 1.6A 0.056O 0402 Wentai,317.General Electronic Materials-02.inductor,100000,0,O19
8242414,Surface mounted Resistor 1/20W 10kO ?1% 0201 Wentai,317.General Electronic Materials-07.RSistor,60000,0,O19
8242421,Surface mounted Resistor 1/20W 100O ?5% 0201 #1 Wentai,317.General Electronic Materials-07.RSistor,750000,0,O19
8242442,Surface mounted Resistor 1/20W 1MO ?5% 0201 Wentai,317.General Electronic Materials-07.RSistor,60000,0,O19
8242528,Surface mounted Resistor 1/20W 20O ?1% R0201 Longqi,317.General Electronic Materials-07.RSistor,135000,0,O19
8360535,Multi Layer ceramic capacitor 16V 225 M X5R 0402 compatible Longqi,317.General Electronic Materials-06.CAPACITOR,153936,0,O19
9491679,Camera IMX890 OIS 50M 15.3mm*15.3mm*7.46mm 6P COB C2PS39,312.Camera-n/A,22463,0,O20
9491690,Camera S5K5E9 FF 5M 6.5mm*6.3mm*4.48mm 3P COB CF559B,312.Camera-n/A,268103,0,O20
9491707,Camera SC800CS/OV8856 FF 8M 6.9mm*6.8mm*4.525mm 5P COB HTE1397 Longqi,312.Camera-n/A,77500,0,O19
6.13E+11,Composite plate battery cover AC101 black PMMA:PC with accessories,321. Structural parts -25. Large plastic (battery cap),6200,0,O13
5110065,Drying agent 2g English SKD,351. Package accessories -06. Other auxiliary materials,97000,0,
5144398,ACF record sticker OPPO phone 6?5 white 8 columns per line  PET 2#,351. Package accessories-12.smt auxiliary materials,2117777,0,O16
5072488,Environment-friendly plastic bag( without hole) 870?760 PE  SKD,351. Package accessories -07. Big bag material,200,0,M15
4722261,Camera lens up AA407 black glass,321.Structural Parts-07.Lens,1000,0,J4
4886991,Fingerprint protection PET sheet AA411 single-sided adhesive,351. Package accessories -06. Other auxiliary materials,8000,0,M12
4886970,U FPC double-sided tape AA411,351. Package accessories -06. Other auxiliary materials,3000,0,M11
5121830,Glue Fuller EH 9667BL,351. Package accessories -03. Globe,139859.0758,0,
4888416,LCM graphite sheet AA215 single-sided adhesive,351. Package accessories -06. Other auxiliary materials,300,0,
5182269,Sound Blaster Sticker 65*15mm,351. Package accessories -06. Other auxiliary materials,4800,0,O27
4889374,Fingerprint support foam AA255 single-sided adhesive,351. Package accessories -06. Other auxiliary materials,9000,0,J7
5121835,Glue weldbond GR2522BR,351. Package accessories -03. Globe,722.17654,0,
9491393,Camera GC02M1B 2M 6*5.7*3.15mm 3P BTB D1N201B,312.Camera-n/A,28210,0,O20
3203960,Mainboard top cover AA289-2 Black with cushion,321. Structural parts -23. Large plastic (upper cover),639,0,M6
4889990,Graphite sheet for the box AB257 Single side with glue,351. Package accessories -06. Other auxiliary materials,52690,0,
4890088,Camera conductive copper foil AB257 single-sided adhesive 64M,351. Package accessories -06. Other auxiliary materials,58238,0,J7
9491405,Camera OV13B10 13M 8.5x8.5x4.816mm 5P BTB C1DA36,312.Camera-n/A,600,0,O20
4890644,MIC sealing foam AA438(no watertight) single-sided adhesive,351. Package accessories -06. Other auxiliary materials,7000,0,M12
4890873,Motor double-sided tape AA498,351. Package accessories -06. Other auxiliary materials,5000,0,M6
9181154,Fingerprint Sensor Module GSL6159 13.56*2.18*1.3 LCN_BTB AA341_AA341 B917 Coating Yellow No_Bezel,317.General Electronic Materials-11.fingerprint Module,99,0,J6
4891216,Battery cover double-side adhesive AA341 double-sided adhesive,351. Package accessories -06. Other auxiliary materials,13000,0,M11
4891267,Silicone Safety Shield AB257 with double adh,351. Package accessories -06. Other auxiliary materials,83669,0,
9491576,Camera OV32C FF 32M 7.6mm*7.6mm*4.05mm 5P COB CMG03B,312.Camera-n/A,59056,0,O20
9181303,Fingerprint Sensor Module GF3956ZS3 13.56mm*2.18mm*1.3mm LCN BTB AA341_AB543 A187 Coating black silver No Bezel No DOME,317.General Electronic Materials-11.fingerprint Module,9067,0,J6
4894777,Die cut accessories AA513 mian pcb BOT copper foil tape,351. Package accessories -06. Other auxiliary materials,4338,0,J7
4895058,Die cut accessories AA341 Camera Process protection foam,351. Package accessories -06. Other auxiliary materials,15000,0,O20
4895248,Die cut accessories AA530 Rear camera double faced adhesive tape,351. Package accessories -06. Other auxiliary materials,15000,0,M12
4896171,Die cut accessories AA520 2M combine Waterproof silicon film,351. Package accessories -06. Other auxiliary materials,273301,0,O14
4896161,Silica gel accessories AB577 Earphone seal Silicone sleeve,351. Package accessories -06. Other auxiliary materials,80905,0,
4896162,Silica gel accessories AB577 USB seal Silicone sleeve,351. Package accessories -06. Other auxiliary materials,80955,0,
4896170,Silica gel accessories AA520 earphone Silicone sleeve,351. Package accessories -06. Other auxiliary materials,145196,0,
4714611,camera lens AA520 black Rainbow AF sub,321.Structural Parts-07.Lens,176330,0,M18
4896217,Die cut accessories AA520 test point PET film 2,351. Package accessories -06. Other auxiliary materials,268312,0,O14
4896213,Die cut accessories AA520 Main camera Waterproof silicon film,351. Package accessories -06. Other auxiliary materials,1422724,0,O14
9820412,RF cable 175mm 3.2.08.3175 f0.64mm,341. Attachment -04.RF connection cable,303600,0,O22
8511516,Speaker 0.65 100 6 38.0 17.7 4.3 AAC,317.General Electronic Materials-08.Electroacoustic,15334,0,O22
9820421,RF cable 164.5mm 818038996 f0.64mm white,341. Attachment -04.RF connection cable,298,0,O22
4714953,camera lens AA530 transparent Schott a,321.Structural Parts-07.Lens,10,0,J4
4896496,Die cut accessories AC069 Key FPC waterproof foam,351. Package accessories -06. Other auxiliary materials,160,0,O14
6.12E+11,camera lens AC113 black Rainbow main,321.Structural Parts-07.Lens,78989,0,M18
6.13E+11,Die cut accessories AC111 Screen via hole waterproof PET film,351. Package accessories -06. Other auxiliary materials,90163,0,O14
6.13E+11,Die cut accessories AC111 Test point waterproof PET film,351. Package accessories -06. Other auxiliary materials,830663,0,O14
6.13E+11,Composite plate battery cover AC111 Green PMMA:PC with upholstery,321. Structural parts -25. Large plastic (battery cap),45305,0,M6
6.11E+11,Fingerprint Sensor Module JV0103 13.56mm*2.18mm*1.3mm JAE BTB AB657_AB675 80000187 Coating orange gold No Bezel No DOME,317.General Electronic Materials-11.fingerprint Module,33144,0,J6
6.12E+11,Protective shell AC077 TPU transparent IN,351. Package accessories-24. Protective shell,14197,0,M26
6.12E+11,Protective shell AC111 TPU transparent IN,351. Package accessories-24. Protective shell,115503,0,J4
6.13E+11,Die cut accessories AC111 Camera copper foil tape,351. Package accessories -06. Other auxiliary materials,89191,0,O14
4896499,Die cut accessories AC069 Mainboard test point PET film 1,351. Package accessories -06. Other auxiliary materials,2122,0,O14
6052707,ODM Mobile Phone RMX3690(IN) Stripe Blue (32GB 2GB) Asia Tianlong,160.MOBILE-03,3,0,M25
8350626,Chip capacitor 10V 475 K X5R 0603,317.General Electronic Materials-06.CAPACITOR,30159,0,O28
8241005,Chip resistor    1/20W10K?5% 0201,317.General Electronic Materials-07.RSistor,268529,0,O28
8350963,Chip capacitor 25V 0.75P ?0.25P NP0 0201,317.General Electronic Materials-06.CAPACITOR,17503,0,O28
9050325,Surface Acoustic Wave Filter SAFFB881MAN0F0A,316.rf devices-04.filter,28577,0,O32
9050327,SAW  G6QN2G017M2RD,316.rf devices-04.filter,15920,0,O32
8080263,SMD field effect transistor PMOS  30V/20V  3V 45mO DFN2020,317. General Electronic Materials-05. Diode,4182,0,J10
8351002,Chip capacitor 6.3V 225 M X5R 0201,317.General Electronic Materials-06.CAPACITOR,46454,0,O28
9050421,Surface Acoustic Wave Filter SAFFB1G56KB0F0A,316.rf devices-04.filter,9513,0,O32
9170187,Ordinary IC  TPS65633BKRTER  WQFN,317.General Electronic Materials-01.General IC,40210,0,O31
8351026,Chip capacitor 25V 1P ?0.1P NP0 0201,317.General Electronic Materials-06.CAPACITOR,2410,0,O28
9050500,Common usemode filter DLM0NSN900HY2D,316.rf devices-04.filter,4913,0,O28
8660115,ESD component ESD8111PFCT5G ESD0201,317.General Electronic Materials-N/A,80000,0,J10
8241266,Precise SMD resistor 1/20W62O?1% 0201,317.General Electronic Materials-07.RSistor,10000,0,O28
8351092,chip capacitor 6.3V 476 M X5R 0603 T=1.2 de-noies,317.General Electronic Materials-06.CAPACITOR,171910,0,O28
8660151,ESD component NSPM3041MXT5G SOD882,317.General Electronic Materials-N/A,8000,0,J10
9110234,??IC MT6691ZXP/A WLCSP,313.platform solution 01. Chip IC,663,0,J2
8351233,Chip capacitor 16V 10uF ?20% X5R 0603 0.95mm WT,317.General Electronic Materials-06.CAPACITOR,15834,0,O19
9170589,Ordinary IC SGM3756YTDI6G/TR TDFN HQ,317.General Electronic Materials-01.General IC,135359,0,O19
8241567,Chip resistor 1/4W 200O ?5% 0805,317.General Electronic Materials-07.RSistor,2509,0,O28
8351326,Chip capacitor 10V 225 M X5R 0402,317.General Electronic Materials-06.CAPACITOR,1334,0,O28
8410702,chip inductor 56nH ?2% 200mA 0402 HQ-R,317.General Electronic Materials-02.inductor,35220,0,O28
8660199,ESD?? PESD3V3V1BCSF DSN0603-2 Wentai,317.General Electronic Materials-N/A,15431,0,O19
9170642,Ordinary IC LD59030DTPU28R DFN4 1x1,317.General Electronic Materials-01.General IC,4299,0,O31
9130236,PA SKY58255-11,316.rf devices-01.pa,7629,0,O21
8420915,SMD magnetic bead Bead 120ohm ?25% 500mA 0402 Wentai,316.RF DeviceS-N/A,10000,0,O19
8420925,chip power inductor 0.33uH ? 20% 5.0A(3.0A) 32mO HTOL1412FE-R33MSR,317.General Electronic Materials-02.inductor,4000,0,O28
9050821,Surface Acoustic Wave Filter SAFFB2G59MA3F0AR1X Huaqin,316.rf devices-04.filter,5700,0,O19
3885215,Motherboard screw hole pad EE013 stainless steel,321. Structured parts-12.smt small hardware,1045,0,J4
9170853,Ordinary IC DA9313-18VK2 CSP,317.General Electronic Materials-01.General IC,7500,0,O31
8351723,Chip capacitor 50V 27pF J(?5%) ceramic 0201 Huaqin,317.General Electronic Materials-06.CAPACITOR,29029,0,O19
9000271,Antenna switch MXD8546ST LGA,316.RF Device-02.antenna Switch,96316,0,J9
9120324,Memory IC K3LK4K40CM-BGCP FBGA,313.platform solution 03.storage IC,327,0,O37
9130314,PA WLAN7205C LGA,316.rf devices-01.pa,10000,0,O21
4884489,Silicone Safety Shield EE107 Single-sided adhesive,351. Package accessories -06. Other auxiliary materials,5430,0,J7
9040338,Duplexer SAYEY836MBA0F0A Wentai,316.RF Devices-06.Duplexer,19613,0,O19
9760517,BTB socket 16pin 0.35mm 0.6mm 505066-1622 Huaqin,331. Plug-in-N/A,2917,0,O19
9150174,Sensor IC ICM-40607-A LGA-14,317.General Electronic Materials-09.Sensorsors,9267,0,O15
8421007,chip power inductor 0.33uH ?20% 6000(4200)mA 0.025O MPIA201610ER33M10-LF Wentai,317.General Electronic Materials-02.inductor,7170,0,O19
9650983,PCB A1AA411-0 FR4 D0.5?6 OSP+ENI,315.PCB Category-01.pcb,1416,0,O13
9760523,BTB socket 40P 0.35mm 0.475mm BK13C06-40DP/2-0.35V(868) Wentai,331. Plug-in-N/A,19673,0,O19
8410995,chip inductor 4.7nH ?3% 350mA 0201 Wentai,317.General Electronic Materials-02.inductor,10500,0,O19
9171017,Ordinary IC SIA8109S CSP,317.General Electronic Materials-01.General IC,9406,0,O15
8352053,Chip capacitor 50V 3.3pF ?0.1pF C0G 0201 Wentai,317.General Electronic Materials-06.CAPACITOR,10297,0,O19
8352067,Chip capacitor 50V 10pF ?5% C0G 0201 Huaqin,317.General Electronic Materials-06.CAPACITOR,30000,0,O19
9040365,Duplexer SFX718EYJ02,316.RF Devices-06.Duplexer,3740,0,O32
4888296,Rear camera BTB waterproof silicone sheet 2 FA277 single-sided adhesive,351. Package accessories -06. Other auxiliary materials,86660,0,J7
8242112,Chip resistor 1/20W 220k ?5% 0201 Wentai,317.General Electronic Materials-07.RSistor,21030,0,O19
8411116,chip inductor 6.8nh ?5% 300mA 0.65mm;0402 Wentai,317.General Electronic Materials-02.inductor,9677,0,O19
8242154,Chip resistor 1/20W 10O ?5% 0201 Wentai,317.General Electronic Materials-07.RSistor,12191,0,O19
8050253,SMD light-emitting diode 50% center light intensity Angle 2016 white Huaqin,317. General Electronic Materials-05. Diode,2000,0,O19
9051202,Acoustic Filter RFTIP2007T10A8Q1C Multi-plexer 1.57/2.4/5GHz 2.0mm*1.25mm*0.7mm Wentai,316.rf devices-04.filter,2103,0,O19
9171321,Audio PA CLass-D 9V 2.7W CSP 1.7mm*1.67mm*0.63mm SIA8100WR Wentai,316.rf devices-01.pa,4796,0,O19
9051211,"Acoustic Filter HDFB20RSS-B5 Filter Band20,806MHz 1.1mm*0.9mm*0.55mm Wentai",316.rf devices-04.filter,5900,0,O19
9051208,Acoustic Filter EP7EW2 Filter 2442MHz 1.1mm*0.9mm*0.5mm Wentai,316.rf devices-04.filter,4529,0,O19
